concept_id,scheme_id,module,concept_type,notation,status,hierarchy_level,derived_path,source_row
AOM_002134,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002134,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Alfalfa/Alfalfa Ground,1496
AOM_002089,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002089,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Alfalfa/Alfalfa Pods/Alfalfa Pods Dried,1497
AOM_002088,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002088,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Alfalfa/Alfalfa Pods,1498
AOM_000719,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000719,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Alfalfa,1499
AOM_001206,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001206,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Anthyllis tetraphylla,1500
AOM_001207,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001207,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Canavalia gladiata,1501
AOM_001528,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001528,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema molle/Centrosema molle Leaves,1502
AOM_001527,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001527,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema molle,1503
AOM_002066,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002066,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema pubescens/Centrosema pubescens Dried Ground,1504
AOM_001727,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001727,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema pubescens/Centrosema pubescens Ensiled,1505
AOM_006062,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006062,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema pubescens/Centrosema pubescens Leaves/Centrosema pubescens Dried,1506
AOM_006061,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006061,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema pubescens/Centrosema pubescens Leaves/Centrosema pubescens Leaves Dried Ground,1507
AOM_003549,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003549,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema pubescens/Centrosema pubescens Leaves,1508
AOM_001208,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001208,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Centrosema pubescens,1509
AOM_001728,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001728,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Crotalaria ochroleuca/Crotalaria ochroleuca Dried,1510
AOM_001575,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001575,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Crotalaria ochroleuca,1511
AOM_001210,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001210,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Desmodium/Desmodium Dried,1512
AOM_001209,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001209,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Desmodium,1513
AOM_001211,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001211,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Desmodium distortum,1514
AOM_001729,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001729,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Desmodium intortum/Desmodium intortum Dried,1515
AOM_001212,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001212,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Desmodium intortum,1516
AOM_006085,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006085,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Desmodium tortuosom/Desmodium tortuosom Dried,1517
AOM_003962,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003962,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Desmodium tortuosom,1518
AOM_006120,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006120,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Indigofera atriceps/Indigofera atriceps Dried,1519
AOM_003216,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003216,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Indigofera atriceps,1520
AOM_001216,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001216,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Indigofera indica,1521
AOM_001666,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001666,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Crushed Dried,1522
AOM_001732,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001732,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Dried,1523
AOM_006174,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006174,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Dried Ground,1524
AOM_001665,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001665,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Dried Wilted,1525
AOM_006087,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006087,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Ensiled,1526
AOM_006223,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006223,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Haulm/Lablab purpureus Haulm Dried,1527
AOM_001731,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001731,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Leaves/Lablab purpureus Leaves Dried,1528
AOM_001215,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001215,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Leaves,1529
AOM_001219,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001219,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus/Lablab purpureus Stover,1530
AOM_002204,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002204,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lablab purpureus,1531
AOM_003910,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003910,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Legume Mixtures Weeds,1532
AOM_001526,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001526,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Lotus corniculatus,1533
AOM_001991,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001991,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Macroptilium atropurpureum/Macroptilium atropurpureum Dried,1534
AOM_001734,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001734,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Macroptilium atropurpureum/Macroptilium atropurpureum Dried Ground,1535
AOM_001990,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001990,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Macroptilium atropurpureum/Macroptilium atropurpureum Leaves/Macroptilium atropurpureum Leaves Dried Ensiled,1536
AOM_001221,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001221,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Macroptilium atropurpureum,1537
AOM_001735,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001735,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Macrotyloma axillare/Macrotyloma axillare Dried,1538
AOM_001222,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001222,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Macrotyloma axillare,1539
AOM_001225,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001225,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Medicago/Medicago Pods,1540
AOM_001224,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001224,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Medicago,1541
AOM_001226,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001226,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Medicago arborea,1542
AOM_001697,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001697,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Dried,1543
AOM_006234,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006234,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Ground,1544
AOM_003697,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_003697,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Protein/Mucuna pruriens Protein Isolate,1545
AOM_006400,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006400,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Protein/Mucuna pruriens Protein Isolate Alkali Treated Boiled Decorticated Ground,1546
AOM_006232,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006232,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Protein/Mucuna pruriens Protein Isolate Alkali Treated Boiled Ground,1547
AOM_006233,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006233,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Protein/Mucuna pruriens Protein Isolate Alkali Treated Dried Ground,1548
AOM_006230,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006230,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Seed/Mucuna pruriens Seed Alkali Treated Boiled Decorticated Dried Ground,1549
AOM_006399,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006399,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Seed/Mucuna pruriens Seed Alkali Treated Boiled Dried Ground,1550
AOM_006229,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006229,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Seed/Mucuna pruriens Seed Alkali Treated Boiled Ground,1551
AOM_006500,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006500,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Seed/Mucuna pruriens Seed Boiled Decorticated Dried Ground Soaked,1552
AOM_006231,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_006231,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Seed/Mucuna pruriens Seed Boiled Dried Ground,1553
AOM_001698,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001698,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Seed/Mucuna pruriens Seed Crushed,1554
AOM_001164,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001164,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens/Mucuna pruriens Seed,1555
AOM_001227,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001227,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Mucuna pruriens,1556
AOM_001531,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001531,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Psophocarpus scandens/Psophocarpus scandens Leaves,1557
AOM_001530,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001530,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Psophocarpus scandens,1558
AOM_001232,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001232,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Pueraria phaseoloides/Pueraria phaseoloides Leaves,1559
AOM_001231,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001231,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Pueraria phaseoloides,1560
AOM_001532,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001532,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Spermacoce stachydea,1561
AOM_001744,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001744,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Stylosanthes guianensis/Stylosanthes guianensis Dried,1562
AOM_001736,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001736,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Stylosanthes guianensis/Stylosanthes guianensis Dried Ground,1563
AOM_001235,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001235,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Stylosanthes guianensis/Stylosanthes guianensis Leaves,1564
AOM_001233,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001233,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Stylosanthes guianensis,1565
AOM_001737,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001737,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Stylosanthes hamata/Stylosanthes hamata Cake Ground Roasted,1566
AOM_001236,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001236,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Stylosanthes hamata,1567
AOM_001238,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001238,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Legume Forages/Stylosanthes scabra/Stylosanthes scabra Dried,1568
